spec_04
1.000042 0.000091
0.980025 0.003879
0.960073 0.008391
0.939833 0.012682
0.919881 0.016654
0.900234 0.020970
0.880178 0.024963
0.860104 0.029069
0.840088 0.032798
0.820146 0.036744
0.800292 0.040238
0.780015 0.043281
0.759813 0.045853
0.739466 0.048123
0.719304 0.050018
0.698822 0.051797
0.678485 0.053097
0.658055 0.054251
0.637726 0.055310
0.617306 0.056326
0.596888 0.056840
0.576478 0.057465
0.556124 0.057847
0.535720 0.058118
0.515283 0.058259
0.495025 0.058282
0.474600 0.058159
0.454160 0.058004
0.433818 0.057638
0.413425 0.057082
0.393028 0.056483
0.372592 0.055786
0.352313 0.054840
0.331940 0.053830
0.311538 0.052704
0.291169 0.051434
0.270850 0.050063
0.250475 0.048661
0.230111 0.046834
0.209793 0.044827
0.189523 0.042829
0.169180 0.040544
0.148985 0.038116
0.128774 0.035172
0.108647 0.032073
0.088482 0.028725
0.068544 0.024878
0.048674 0.020483
0.029015 0.015162
0.009887 0.007940
0.005203 -0.005077
0.023975 -0.012683
0.043767 -0.017880
0.063812 -0.022034
0.083779 -0.025371
0.103986 -0.028248
0.124168 -0.030783
0.144503 -0.032915
0.164852 -0.034547
0.185219 -0.035925
0.205650 -0.037170
0.225986 -0.037895
0.246375 -0.038292
0.266827 -0.038302
0.287239 -0.038036
0.307522 -0.037625
0.327937 -0.036894
0.348325 -0.036080
0.368616 -0.035255
0.388998 -0.034255
0.409396 -0.033218
0.429715 -0.032181
0.450078 -0.031071
0.470463 -0.029982
0.490869 -0.028762
0.511233 -0.027642
0.531600 -0.026504
0.551966 -0.025346
0.572398 -0.024086
0.592712 -0.022986
0.613153 -0.021717
0.633508 -0.020502
0.653812 -0.019359
0.674193 -0.018198
0.694559 -0.017043
0.714936 -0.015935
0.735232 -0.014772
0.755714 -0.013586
0.776014 -0.012579
0.796366 -0.011524
0.816786 -0.010373
0.836996 -0.009311
0.857331 -0.008299
0.877773 -0.007230
0.898201 -0.006265
0.918651 -0.005208
0.938964 -0.004127
0.959310 -0.002817
0.979594 -0.001169
0.999943 -0.000028
