spec_03
1.000087 -0.000243
0.979789 0.002637
0.959440 0.005485
0.939134 0.008259
0.918931 0.010928
0.898676 0.013526
0.878350 0.016086
0.858148 0.018553
0.837761 0.020916
0.817463 0.023321
0.797143 0.025719
0.776842 0.028147
0.756530 0.030499
0.736232 0.032894
0.715898 0.035143
0.695509 0.037316
0.675203 0.039496
0.654846 0.041505
0.634475 0.043422
0.614124 0.045293
0.593711 0.047004
0.573339 0.048760
0.552953 0.050323
0.532562 0.051889
0.512163 0.053321
0.491767 0.054603
0.471355 0.055807
0.450918 0.056893
0.430502 0.057812
0.410034 0.058648
0.389651 0.059274
0.369154 0.059737
0.348728 0.060121
0.328239 0.060270
0.307798 0.060214
0.287383 0.059996
0.266904 0.059549
0.246461 0.058917
0.225976 0.057994
0.205625 0.056719
0.185220 0.055204
0.164858 0.053336
0.144541 0.051031
0.124297 0.048212
0.104121 0.044861
0.084071 0.040962
0.064175 0.036066
0.044563 0.030200
0.025653 0.022611
0.008094 0.012213
0.001770 -0.004964
0.019683 -0.014039
0.039738 -0.018122
0.060050 -0.020789
0.080339 -0.022708
0.100739 -0.024098
0.121180 -0.025195
0.141639 -0.025929
0.162065 -0.026410
0.182522 -0.026683
0.202968 -0.026794
0.223440 -0.026767
0.243861 -0.026662
0.264344 -0.026417
0.284835 -0.026092
0.305237 -0.025650
0.325662 -0.025213
0.346160 -0.024693
0.366580 -0.024080
0.386993 -0.023405
0.407424 -0.022714
0.427854 -0.021979
0.448293 -0.021177
0.468729 -0.020372
0.489170 -0.019492
0.509643 -0.018646
0.530019 -0.017733
0.550456 -0.016803
0.570936 -0.015838
0.591379 -0.014797
0.611781 -0.013804
0.632209 -0.012734
0.652627 -0.011659
0.673014 -0.010497
0.693455 -0.009393
0.713925 -0.008241
0.734281 -0.007092
0.754806 -0.005867
0.775174 -0.004742
0.795526 -0.003685
0.816031 -0.002764
0.836443 -0.001988
0.856852 -0.001286
0.877343 -0.000617
0.897765 -0.000130
0.918183 0.000271
0.938605 0.000531
0.959017 0.000569
0.979533 0.000351
0.999989 -0.000203
